client_id,age,sex,city_type,education_level,household_size,residence_type,marital_status,dependents_count
600,44,F,rural,university,6,owned,mid_family,5
601,44,M,urban,secondary,2,owned,mid_family,1
602,30,F,urban,secondary,7,owned,young_family,6
603,68,F,urban,secondary,5,other,mature,4
604,19,F,urban,secondary,2,owned,single,1
605,70,F,urban,secondary,4,rented,mature,3
606,54,F,urban,technical,4,owned,senior_family,3
607,32,F,urban,university,1,owned,young_family,0
608,41,F,urban,secondary,6,rented,mid_family,5
609,22,M,urban,secondary,4,owned,single,3
610,70,F,urban,university,4,family,mature,3
611,58,F,rural,university,5,owned,pre_mature,4
612,74,F,urban,technical,1,family,mature,0
613,20,F,urban,primary,1,family,single,0
614,70,F,urban,technical,7,owned,mature,6
615,65,M,rural,secondary,7,family,mature,6
616,47,M,urban,primary,1,family,senior_family,0
617,53,M,rural,university,5,family,senior_family,4
618,35,F,urban,primary,6,rented,mid_family,5
619,47,F,urban,secondary,3,rented,senior_family,2
620,72,M,urban,university,2,rented,mature,1
621,64,F,urban,university,3,owned,pre_mature,2
622,39,F,urban,university,1,rented,mid_family,0
623,49,M,urban,secondary,6,family,senior_family,5
624,39,M,urban,technical,3,rented,mid_family,2
625,37,M,urban,primary,7,family,mid_family,6
626,54,F,rural,technical,6,owned,senior_family,5
627,41,F,urban,secondary,5,rented,mid_family,4
628,54,M,urban,technical,7,owned,senior_family,6
629,73,F,urban,secondary,5,owned,mature,4
630,23,M,urban,primary,1,owned,single,0
631,41,F,urban,primary,1,owned,mid_family,0
632,28,M,rural,secondary,1,family,young_family,0
633,21,M,urban,technical,1,rented,single,0
634,18,F,urban,primary,2,rented,single,1
635,39,M,rural,secondary,7,rented,mid_family,6
636,23,F,rural,secondary,5,rented,single,4
637,59,M,rural,primary,6,owned,pre_mature,5
638,37,M,rural,primary,3,owned,mid_family,2
639,30,F,rural,technical,3,rented,young_family,2
640,72,F,rural,university,6,rented,mature,5
641,53,F,urban,technical,2,owned,senior_family,1
642,63,F,rural,technical,4,owned,pre_mature,3
643,61,F,urban,secondary,3,rented,pre_mature,2
644,30,M,rural,primary,1,rented,young_family,0
645,53,F,rural,secondary,5,rented,senior_family,4
646,24,M,urban,technical,2,rented,single,1
647,48,M,urban,primary,5,owned,senior_family,4
648,74,F,urban,primary,6,owned,mature,5
649,30,F,urban,secondary,7,rented,young_family,6
650,59,F,urban,university,6,rented,pre_mature,5
651,21,M,rural,university,5,rented,single,4
652,47,F,urban,primary,1,rented,senior_family,0
653,25,M,rural,primary,5,family,young_family,4
654,73,M,urban,secondary,2,rented,mature,1
655,43,F,urban,technical,7,owned,mid_family,6
656,72,M,urban,technical,7,rented,mature,6
657,69,F,urban,primary,5,rented,mature,4
658,24,M,urban,none,1,owned,single,0
659,46,F,urban,secondary,6,owned,senior_family,5
660,54,M,urban,secondary,6,family,senior_family,5
661,42,M,urban,primary,5,family,mid_family,4
662,57,F,rural,secondary,3,owned,pre_mature,2
663,43,M,urban,primary,1,owned,mid_family,0
664,67,F,urban,technical,3,family,mature,2
665,53,M,urban,none,5,rented,senior_family,4
666,46,M,urban,primary,1,rented,senior_family,0
667,66,M,urban,primary,1,rented,mature,0
668,56,M,urban,primary,2,rented,pre_mature,1
669,33,M,urban,technical,6,owned,young_family,5
670,38,M,rural,university,7,rented,mid_family,6
671,23,F,urban,secondary,1,rented,single,0
672,40,M,urban,university,2,family,mid_family,1
673,50,M,urban,primary,1,rented,senior_family,0
674,50,M,rural,university,6,rented,senior_family,5
675,63,F,rural,secondary,2,owned,pre_mature,1
676,30,M,urban,primary,1,rented,young_family,0
677,40,F,urban,university,3,rented,mid_family,2
678,63,F,urban,none,2,owned,pre_mature,1
679,59,F,urban,secondary,7,family,pre_mature,6
680,46,M,urban,secondary,6,rented,senior_family,5
681,62,F,urban,technical,1,family,pre_mature,0
682,66,M,urban,primary,6,family,mature,5
683,42,M,urban,primary,6,family,mid_family,5
684,62,F,urban,technical,7,rented,pre_mature,6
685,30,F,urban,secondary,2,owned,young_family,1
686,50,M,rural,secondary,2,owned,senior_family,1
687,32,F,urban,secondary,2,rented,young_family,1
688,57,F,urban,primary,5,rented,pre_mature,4
689,38,M,urban,secondary,4,rented,mid_family,3
690,66,M,urban,primary,4,other,mature,3
691,70,F,rural,university,6,rented,mature,5
692,37,F,rural,technical,4,other,mid_family,3
693,19,M,urban,none,1,rented,single,0
694,59,M,urban,secondary,5,owned,pre_mature,4
695,70,F,urban,primary,4,rented,mature,3
696,70,M,rural,university,6,owned,mature,5
697,31,F,urban,secondary,1,rented,young_family,0
698,19,M,urban,secondary,4,rented,single,3
699,22,M,urban,secondary,5,owned,single,4
700,46,M,urban,primary,4,owned,senior_family,3
701,33,M,rural,secondary,3,rented,young_family,2
702,26,M,rural,university,6,rented,young_family,5
703,29,M,urban,university,6,rented,young_family,5
704,39,F,urban,technical,4,owned,mid_family,3
705,21,M,rural,technical,1,family,single,0
706,65,F,rural,secondary,4,rented,mature,3
707,72,F,urban,none,6,rented,mature,5
708,29,M,urban,primary,6,owned,young_family,5
709,50,F,urban,technical,2,rented,senior_family,1
710,20,M,urban,technical,3,rented,single,2
711,22,M,urban,secondary,4,rented,single,3
712,34,M,urban,secondary,6,rented,young_family,5
713,66,F,urban,primary,2,rented,mature,1
714,62,M,rural,none,7,owned,pre_mature,6
715,58,M,urban,technical,2,rented,pre_mature,1
716,24,F,rural,secondary,3,owned,single,2
717,30,F,urban,technical,5,rented,young_family,4
718,51,M,urban,none,2,rented,senior_family,1
719,39,F,rural,technical,7,owned,mid_family,6
720,60,F,rural,university,4,owned,pre_mature,3
721,49,M,rural,primary,4,owned,senior_family,3
722,50,M,rural,primary,2,rented,senior_family,1
723,50,F,urban,secondary,1,rented,senior_family,0
724,71,F,urban,secondary,3,rented,mature,2
725,49,M,urban,secondary,2,rented,senior_family,1
726,61,M,rural,none,5,rented,pre_mature,4
727,45,M,rural,technical,2,owned,senior_family,1
728,23,F,rural,secondary,7,owned,single,6
729,48,M,rural,university,5,rented,senior_family,4
730,66,M,urban,secondary,3,owned,mature,2
731,61,M,urban,university,1,owned,pre_mature,0
732,49,M,urban,secondary,6,rented,senior_family,5
733,72,F,urban,secondary,3,rented,mature,2
734,73,F,urban,technical,7,owned,mature,6
735,71,M,urban,secondary,3,family,mature,2
736,74,F,urban,secondary,6,family,mature,5
737,36,M,urban,secondary,6,rented,mid_family,5
738,27,F,rural,university,1,owned,young_family,0
739,43,M,urban,technical,2,other,mid_family,1
740,32,F,urban,secondary,4,rented,young_family,3
741,27,F,urban,primary,5,rented,young_family,4
742,55,M,urban,secondary,2,owned,pre_mature,1
743,24,F,urban,secondary,7,rented,single,6
744,21,M,urban,university,2,rented,single,1
745,28,F,urban,secondary,4,rented,young_family,3
746,40,F,urban,university,7,owned,mid_family,6
747,55,M,urban,secondary,4,owned,pre_mature,3
748,74,F,rural,none,4,rented,mature,3
749,53,F,urban,secondary,3,rented,senior_family,2
750,47,F,urban,secondary,2,owned,senior_family,1
751,34,M,urban,primary,6,other,young_family,5
752,36,M,rural,primary,2,owned,mid_family,1
753,53,M,urban,university,2,owned,senior_family,1
754,28,F,urban,secondary,6,rented,young_family,5
755,22,M,urban,secondary,2,owned,single,1
756,60,M,rural,secondary,6,rented,pre_mature,5
757,74,M,urban,secondary,7,family,mature,6
758,71,F,urban,technical,2,rented,mature,1
759,56,F,rural,secondary,5,family,pre_mature,4
760,70,M,urban,none,1,family,mature,0
761,61,F,urban,secondary,1,rented,pre_mature,0
762,21,M,urban,secondary,6,rented,single,5
763,40,F,rural,primary,2,rented,mid_family,1
764,22,F,urban,university,1,rented,single,0
765,32,M,urban,secondary,5,owned,young_family,4
766,74,M,urban,secondary,4,owned,mature,3
767,65,M,urban,technical,2,rented,mature,1
768,72,F,urban,primary,5,owned,mature,4
769,45,M,urban,university,4,owned,senior_family,3
770,30,F,urban,technical,2,rented,young_family,1
771,39,F,urban,technical,1,owned,mid_family,0
772,29,F,urban,secondary,4,owned,young_family,3
773,73,M,urban,secondary,4,owned,mature,3
774,51,F,urban,primary,2,owned,senior_family,1
775,20,F,urban,none,6,family,single,5
776,36,M,urban,primary,7,rented,mid_family,6
777,46,F,urban,secondary,3,owned,senior_family,2
778,58,F,urban,technical,6,owned,pre_mature,5
779,69,M,rural,university,5,rented,mature,4
780,29,F,urban,university,6,owned,young_family,5
781,58,M,urban,secondary,2,owned,pre_mature,1
782,63,M,rural,primary,7,other,pre_mature,6
783,62,F,rural,secondary,4,owned,pre_mature,3
784,34,M,urban,university,5,owned,young_family,4
785,37,F,urban,secondary,3,owned,mid_family,2
786,25,M,urban,technical,6,owned,young_family,5
787,51,F,urban,none,5,owned,senior_family,4
788,37,F,urban,none,4,rented,mid_family,3
789,41,F,rural,university,7,rented,mid_family,6
790,19,F,urban,secondary,2,family,single,1
791,71,F,rural,primary,3,owned,mature,2
792,54,F,urban,secondary,7,owned,senior_family,6
793,31,F,urban,technical,7,rented,young_family,6
794,21,F,urban,none,7,owned,single,6
795,40,M,urban,secondary,7,owned,mid_family,6
796,26,M,rural,primary,3,family,young_family,2
797,28,F,urban,none,6,family,young_family,5
798,63,M,urban,secondary,2,owned,pre_mature,1
799,21,F,urban,primary,4,rented,single,3
800,46,F,urban,secondary,7,rented,senior_family,6
801,62,F,urban,primary,2,rented,pre_mature,1
802,51,F,rural,secondary,3,owned,senior_family,2
803,25,F,urban,primary,6,rented,young_family,5
804,34,M,rural,secondary,5,family,young_family,4
805,27,F,urban,technical,2,family,young_family,1
806,73,F,rural,primary,3,owned,mature,2
807,56,M,urban,secondary,2,owned,pre_mature,1
808,74,F,rural,secondary,3,owned,mature,2
809,25,M,urban,secondary,2,owned,young_family,1
810,38,F,urban,primary,3,owned,mid_family,2
811,38,F,rural,university,4,rented,mid_family,3
812,62,M,rural,secondary,5,family,pre_mature,4
813,22,F,urban,primary,1,owned,single,0
814,63,F,rural,none,3,family,pre_mature,2
815,44,F,urban,technical,4,other,mid_family,3
816,70,M,rural,primary,6,rented,mature,5
817,36,F,urban,secondary,5,owned,mid_family,4
818,67,M,rural,primary,6,owned,mature,5
819,68,M,urban,primary,7,rented,mature,6
820,43,F,rural,secondary,4,rented,mid_family,3
821,69,M,urban,technical,5,rented,mature,4
822,38,F,urban,primary,1,rented,mid_family,0
823,55,F,urban,technical,5,rented,pre_mature,4
824,71,M,urban,primary,7,owned,mature,6
825,28,F,urban,primary,1,rented,young_family,0
826,41,M,rural,university,3,other,mid_family,2
827,21,F,rural,secondary,6,owned,single,5
828,47,F,urban,technical,5,owned,senior_family,4
829,33,F,urban,primary,3,owned,young_family,2
830,23,M,rural,secondary,5,owned,single,4
831,69,F,urban,secondary,3,other,mature,2
832,34,F,rural,technical,7,rented,young_family,6
833,59,F,urban,technical,3,owned,pre_mature,2
834,27,F,urban,primary,4,family,young_family,3
835,33,F,urban,secondary,1,owned,young_family,0
836,22,F,urban,technical,2,owned,single,1
837,58,F,urban,technical,2,owned,pre_mature,1
838,39,M,rural,primary,7,owned,mid_family,6
839,69,M,urban,technical,6,family,mature,5
840,47,F,rural,technical,1,rented,senior_family,0
841,28,M,urban,none,5,rented,young_family,4
842,62,F,rural,secondary,7,rented,pre_mature,6
843,67,F,rural,none,4,rented,mature,3
844,52,M,urban,none,3,rented,senior_family,2
845,57,F,rural,primary,4,owned,pre_mature,3
846,64,F,rural,technical,5,rented,pre_mature,4
847,24,F,urban,secondary,7,rented,single,6
848,31,F,urban,technical,4,family,young_family,3
849,62,F,urban,university,1,owned,pre_mature,0
850,63,F,rural,university,5,rented,pre_mature,4
851,28,M,urban,technical,4,rented,young_family,3
852,20,F,urban,primary,3,owned,single,2
853,48,M,urban,technical,7,owned,senior_family,6
854,33,M,urban,secondary,7,rented,young_family,6
855,27,F,urban,primary,7,owned,young_family,6
856,43,F,urban,technical,2,rented,mid_family,1
857,33,M,urban,technical,7,rented,young_family,6
858,72,M,rural,technical,3,rented,mature,2
859,64,M,urban,secondary,3,owned,pre_mature,2
860,23,M,urban,technical,5,rented,single,4
861,72,M,urban,primary,5,rented,mature,4
862,32,M,urban,technical,5,family,young_family,4
863,27,M,urban,primary,5,rented,young_family,4
864,26,M,rural,primary,6,owned,young_family,5
865,39,F,rural,none,2,rented,mid_family,1
866,42,M,urban,university,1,rented,mid_family,0
867,69,M,urban,none,2,rented,mature,1
868,36,M,urban,secondary,4,owned,mid_family,3
869,57,F,urban,technical,1,rented,pre_mature,0
870,23,F,rural,secondary,4,rented,single,3
871,64,F,rural,primary,3,rented,pre_mature,2
872,45,M,urban,primary,2,rented,senior_family,1
873,51,F,rural,primary,3,owned,senior_family,2
874,45,F,urban,primary,5,rented,senior_family,4
875,60,M,rural,university,2,owned,pre_mature,1
876,53,F,urban,secondary,7,owned,senior_family,6
877,38,F,urban,secondary,2,rented,mid_family,1
878,65,F,urban,secondary,3,family,mature,2
879,24,F,urban,secondary,3,family,single,2
880,73,M,urban,university,2,family,mature,1
881,53,F,urban,secondary,5,rented,senior_family,4
882,23,M,urban,technical,4,owned,single,3
883,46,M,urban,university,5,family,senior_family,4
884,37,F,urban,secondary,3,owned,mid_family,2
885,20,F,rural,secondary,5,owned,single,4
886,73,M,urban,technical,5,family,mature,4
887,67,F,urban,technical,3,rented,mature,2
888,50,M,urban,secondary,7,family,senior_family,6
889,25,M,urban,technical,3,rented,young_family,2
890,40,M,urban,technical,4,family,mid_family,3
891,58,F,urban,primary,4,owned,pre_mature,3
892,42,M,urban,secondary,7,rented,mid_family,6
893,48,M,urban,university,1,owned,senior_family,0
894,66,M,urban,secondary,3,owned,mature,2
895,28,M,rural,secondary,1,family,young_family,0
896,67,F,urban,primary,6,rented,mature,5
897,73,M,urban,technical,7,owned,mature,6
898,34,M,urban,none,2,rented,young_family,1
899,70,M,urban,university,1,rented,mature,0
900,35,F,urban,secondary,7,family,mid_family,6
901,57,M,rural,secondary,5,rented,pre_mature,4
902,57,M,urban,primary,3,owned,pre_mature,2
903,71,M,urban,secondary,2,family,mature,1
904,21,F,rural,secondary,5,family,single,4
905,51,F,urban,university,3,rented,senior_family,2
906,66,M,urban,technical,4,family,mature,3
907,23,F,urban,secondary,6,owned,single,5
908,18,F,urban,university,6,rented,single,5
909,21,F,urban,university,6,family,single,5
910,44,F,urban,primary,5,rented,mid_family,4
911,49,M,rural,primary,1,owned,senior_family,0
912,63,F,urban,secondary,6,rented,pre_mature,5
913,42,M,rural,secondary,6,rented,mid_family,5
914,70,M,rural,secondary,1,other,mature,0
915,24,F,urban,secondary,3,family,single,2
916,53,F,urban,secondary,1,family,senior_family,0
917,44,M,rural,secondary,4,family,mid_family,3
918,48,F,urban,technical,1,rented,senior_family,0
919,46,F,urban,primary,3,rented,senior_family,2
920,57,F,rural,secondary,6,family,pre_mature,5
921,58,F,urban,primary,5,rented,pre_mature,4
922,66,M,urban,secondary,6,owned,mature,5
923,38,F,urban,primary,4,rented,mid_family,3
924,18,F,urban,university,5,owned,single,4
925,27,M,urban,university,6,owned,young_family,5
926,52,F,urban,secondary,1,owned,senior_family,0
927,27,F,rural,secondary,1,family,young_family,0
928,61,M,urban,primary,7,owned,pre_mature,6
929,18,M,urban,primary,4,owned,single,3
930,70,F,rural,primary,6,other,mature,5
931,74,M,urban,university,5,rented,mature,4
932,40,M,urban,secondary,6,rented,mid_family,5
933,66,M,urban,technical,2,owned,mature,1
934,69,F,urban,primary,5,rented,mature,4
935,64,M,urban,technical,4,rented,pre_mature,3
936,53,M,rural,secondary,6,owned,senior_family,5
937,29,M,urban,secondary,4,rented,young_family,3
938,37,F,urban,technical,1,rented,mid_family,0
939,38,M,urban,primary,6,rented,mid_family,5
940,74,M,urban,secondary,5,owned,mature,4
941,54,F,rural,technical,2,owned,senior_family,1
942,21,F,urban,primary,3,family,single,2
943,27,F,urban,technical,2,other,young_family,1
944,67,M,urban,university,2,rented,mature,1
945,45,M,urban,secondary,6,rented,senior_family,5
946,48,M,urban,none,7,owned,senior_family,6
947,70,M,urban,university,2,family,mature,1
948,51,M,urban,primary,7,family,senior_family,6
949,41,F,rural,technical,6,other,mid_family,5
950,65,F,urban,technical,6,rented,mature,5
951,37,F,urban,technical,7,family,mid_family,6
952,70,M,urban,secondary,5,other,mature,4
953,22,M,urban,secondary,1,rented,single,0
954,69,F,rural,primary,2,rented,mature,1
955,24,F,urban,technical,1,rented,single,0
956,44,F,rural,secondary,6,rented,mid_family,5
957,30,F,urban,primary,1,owned,young_family,0
958,58,M,urban,primary,3,rented,pre_mature,2
959,44,M,urban,technical,2,rented,mid_family,1
960,60,F,urban,university,2,rented,pre_mature,1
961,50,F,urban,university,3,rented,senior_family,2
962,37,M,urban,technical,7,family,mid_family,6
963,59,M,rural,primary,6,owned,pre_mature,5
964,35,F,rural,technical,2,rented,mid_family,1
965,30,F,urban,secondary,5,other,young_family,4
966,64,F,rural,secondary,7,family,pre_mature,6
967,74,M,urban,primary,6,owned,mature,5
968,48,F,urban,primary,5,family,senior_family,4
969,72,F,urban,primary,3,family,mature,2
970,30,M,urban,primary,2,owned,young_family,1
971,18,M,urban,secondary,7,rented,single,6
972,68,M,urban,university,6,rented,mature,5
973,65,M,urban,university,7,rented,mature,6
974,46,M,rural,university,5,other,senior_family,4
975,66,M,rural,secondary,2,family,mature,1
976,67,M,urban,secondary,4,rented,mature,3
977,38,F,urban,university,3,owned,mid_family,2
978,27,M,urban,secondary,5,owned,young_family,4
979,53,M,rural,none,7,rented,senior_family,6
980,68,F,rural,secondary,4,owned,mature,3
981,50,M,urban,none,3,family,senior_family,2
982,41,M,urban,technical,6,rented,mid_family,5
983,31,F,urban,technical,2,owned,young_family,1
984,34,F,urban,secondary,5,rented,young_family,4
985,61,F,rural,primary,6,rented,pre_mature,5
986,39,M,rural,secondary,4,rented,mid_family,3
